train_0,train_1,train_2,train_3,train_4,valid_0,valid_1,valid_2,valid_3,valid_4,test_0,test_1,test_2,test_3,test_4
-2.915724964,0,-1.630597252,-1.703341336,-0.811630493,0,-1.053209774,0,0,0,0,0,0,0,0
-1.20947392,0,-0.529809912,-0.281919501,-0.851663268,0,-0.057111772,0,0,0,0,0,0,0,0
-2.847174922,0,-1.957623843,-1.724135773,-1.829185878,0,-1.032311536,0,0,0,0,0,0,0,0
-2.114474813,0,-2.070464827,-1.664564329,-1.964993979,0,-1.031440065,0,0,0,0,0,0,0,0
-1.894448642,0,-1.980944347,-1.327450079,-1.099895993,0,0.456567196,0,0,0,0,0,0,0,0
-2.863970464,0,-2.005849092,-2.38489453,-2.494390799,0,-1.133957645,0,0,0,0,0,0,0,0
-1.065544159,0,-0.811284488,-0.473104774,-0.182849976,0,-0.588760393,0,0,0,0,0,0,0,0
-2.948565679,0,-1.762894787,-1.750363641,-2.459762161,0,-0.191209456,0,0,0,0,0,0,0,0
-2.064265802,0,-1.219584185,-0.90152166,-0.975001581,0,-1.044272236,0,0,0,0,0,0,0,0
-2.242626747,0,-2.076333763,-2.431183535,-1.60132777,0,-0.22701774,0,0,0,0,0,0,0,0
-2.235202172,0,-0.882681921,-1.546091768,-1.11223084,0,-0.624410437,0,0,0,0,0,0,0,0
-1.306275959,0,0.078756995,-0.175523897,-0.696526176,0,0.234563953,0,0,0,0,0,0,0,0
-3.019869229,0,-0.903831589,-1.618517527,-0.668371521,0,0.131836925,0,0,0,0,0,0,0,0
-1.693468891,0,-0.363285105,-0.140555252,-0.126050724,0,0.368417126,0,0,0,0,0,0,0,0
-1.970174827,0,-1.279025992,-1.288114851,-0.881861658,0,1.065073206,0,0,0,0,0,0,0,0
-1.859519441,0,-0.088075987,-0.806768432,-0.631225812,0,-0.401391324,0,0,0,0,0,0,0,0
-2.171269913,0,-1.24132483,-0.780554634,-1.130733801,0,-1.469936306,0,0,0,0,0,0,0,0
-2.425817229,0,-1.087415364,-1.305275774,-1.360715457,0,0.384448228,0,0,0,0,0,0,0,0
-1.858135652,0,-0.978500383,-1.955577108,-1.498968891,0,-0.795480366,0,0,0,0,0,0,0,0
-1.189532501,0,-0.495898197,-0.180723199,0.038817412,0,-0.375797567,0,0,0,0,0,0,0,0
-2.895135131,0,-1.872474098,-1.699701133,-2.171992832,0,-0.807737246,0,0,0,0,0,0,0,0
-2.086745975,0,-1.142045857,-1.129967515,-0.714061707,0,0.716296513,0,0,0,0,0,0,0,0
-3.111601372,0,-1.032725358,-1.646576684,-1.079728979,0,-1.369241481,0,0,0,0,0,0,0,0
-1.642472143,0,-0.500752416,-0.428765391,0.182215247,0,-0.178184906,0,0,0,0,0,0,0,0
-2.005420277,0,-1.287592614,-1.270499969,-1.074682842,0,-0.602991346,0,0,0,0,0,0,0,0
-1.992854068,0,-0.847684211,-0.440472815,-0.935765079,0,-0.687647688,0,0,0,0,0,0,0,0
-1.825406812,0,-1.177814466,-1.93023409,-1.085650277,0,-1.368707249,0,0,0,0,0,0,0,0
-1.36905187,0,-0.985627162,-1.547412584,-0.916513824,0,-0.94810823,0,0,0,0,0,0,0,0
-2.423822626,0,-0.638153754,-0.83246968,-1.243463602,0,-0.12711688,0,0,0,0,0,0,0,0
-2.520450048,0,-0.588658898,-1.300666527,-1.849053714,0,-0.175885127,0,0,0,0,0,0,0,0
-2.420011266,0,-2.460736511,-1.733292679,-1.481332326,0,-0.382755035,0,0,0,0,0,0,0,0
-1.616341386,0,-0.347262769,-0.844985372,-0.499617519,0,-1.674782778,0,0,0,0,0,0,0,0
-2.779909943,0,-1.392570981,-2.27013022,-1.52746955,0,-1.641387532,0,0,0,0,0,0,0,0
-3.000642886,0,-1.923194273,-2.338690642,-1.854237791,0,-0.109667619,0,0,0,0,0,0,0,0
-2.384796726,0,-0.593721181,-1.155819622,-1.317192185,0,0.04039704,0,0,0,0,0,0,0,0
-2.2732152,0,-0.086720109,-0.524764699,-0.695515841,0,-1.604815038,0,0,0,0,0,0,0,0
-1.111656471,0,-0.366442055,-0.611126615,-0.861701102,0,-0.367243402,0,0,0,0,0,0,0,0
-2.064255422,0,-0.823408502,-0.277502171,-0.361334099,0,-0.292718546,0,0,0,0,0,0,0,0
-1.318127782,0,-0.985169513,-1.267019159,-1.652807772,0,-0.181447041,0,0,0,0,0,0,0,0
-2.747893181,0,-1.675389901,-2.94095703,-1.215355082,0,-2.724169466,0,0,0,0,0,0,0,0
-0.74156864,0,-0.338866382,-0.528681475,-0.656948744,0,0.749280474,0,0,0,0,0,0,0,0
-2.186825835,0,-1.409569513,-1.967998456,-1.141101032,0,-1.825991099,0,0,0,0,0,0,0,0
-2.542982583,0,-1.293939729,-0.480255543,-1.263730266,0,-1.261632092,0,0,0,0,0,0,0,0
-2.049038585,0,-1.716409943,-1.052731365,-2.318616818,0,-0.468315142,0,0,0,0,0,0,0,0
-1.767995131,0,-0.286770952,-0.702566038,-0.206804591,0,-0.003823779,0,0,0,0,0,0,0,0
-1.212319926,0,-0.31937523,-0.480316901,-0.538162472,0,-1.25223552,0,0,0,0,0,0,0,0
-1.82369847,0,-0.972018557,-0.830169439,0.317629595,0,-1.197256254,0,0,0,0,0,0,0,0
-2.931073744,0,-2.056949642,-1.233071458,-1.356170797,0,-0.117155167,0,0,0,0,0,0,0,0
-2.767210407,0,-2.624937549,-2.779265912,-1.812084237,0,-2.381694215,0,0,0,0,0,0,0,0
-2.299263607,0,-1.371818526,-0.616751733,-1.150521133,0,-0.732984488,0,0,0,0,0,0,0,0
-2.870638903,-0.175052869,0,-0.741438543,-0.767933296,0,0,0.21214237,0,0,0,0,0,0,0
-3.222767692,-0.830838844,0,-1.084691613,-0.487114284,0,0,-1.200585744,0,0,0,0,0,0,0
-2.40563822,0,-1.714122389,-0.97292509,-0.692084856,0,-1.908679596,0,0,0,0,0,0,0,0
-0.447406754,0,-0.533841562,0.342423388,0.982133049,0,-0.55355185,0,0,0,0,0,0,0,0
-1.293447479,0,-0.244269086,-1.108776788,-0.655268544,0,-0.394764637,0,0,0,0,0,0,0,0
-2.477999391,-0.834801754,0,-1.65384325,-1.922295122,0,0,-2.601449118,0,0,0,0,0,0,0
-0.304586517,0,-0.026672101,0.03686133,-0.144321631,0,-0.035235955,0,0,0,0,0,0,0,0
-3.318451905,-2.809911802,0,-3.042190931,-2.555785228,0,0,-1.763672145,0,0,0,0,0,0,0
-3.544062134,-2.725121672,0,-3.030123201,-3.088513153,0,0,-3.134201263,0,0,0,0,0,0,0
-1.809886875,0,-1.804995748,-1.2319015,-0.584121158,0,-0.08304323,0,0,0,0,0,0,0,0
-3.516856802,0,-1.110152042,-0.618666755,-0.632317343,0,-0.302574613,0,0,0,0,0,0,0,0
-1.874865684,0,-1.525232052,-0.255130874,-0.532356048,0,-0.239445777,0,0,0,0,0,0,0,0
-2.158115265,-0.984268055,0,-1.794951455,-1.560950375,0,0,-1.523248751,0,0,0,0,0,0,0
-3.52629351,-0.776397039,0,-1.998832342,-1.982925802,0,0,-1.071713659,0,0,0,0,0,0,0
-1.649407235,0,-0.377288618,-0.741732416,-1.162299603,0,-0.543222449,0,0,0,0,0,0,0,0
-1.857303625,-1.591581733,0,-2.321703874,-1.670591274,0,0,-2.382170548,0,0,0,0,0,0,0
-2.155824482,-1.673206841,0,-2.091761894,-1.633735287,0,0,-1.967954628,0,0,0,0,0,0,0
-0.291696217,0,-1.49150072,-0.53870916,-0.124406508,0,-1.434890617,0,0,0,0,0,0,0,0
-2.50946762,-1.347573266,0,-1.965462701,-1.494975532,0,0,-1.690615273,0,0,0,0,0,0,0
-2.033256837,-1.361776078,0,-1.066406865,-1.047462863,0,0,-1.803214054,0,0,0,0,0,0,0
-1.251103392,0,-1.50542765,-0.517592247,-1.538138498,0,-0.637774994,0,0,0,0,0,0,0,0
-1.693856878,0,-0.789615812,-0.76140349,-0.794346392,0,-1.323645408,0,0,0,0,0,0,0,0
-2.704185142,-0.44683008,0,-1.101250488,-1.624443208,0,0,-1.099336388,0,0,0,0,0,0,0
-2.986217939,-1.478300861,0,-2.081556593,-1.627744095,0,0,-1.262441282,0,0,0,0,0,0,0
-1.659502046,0,-1.156952673,-0.880159314,-1.110011333,0,-1.328337235,0,0,0,0,0,0,0,0
-1.434742066,0,-1.342279851,-1.083517041,-0.652727484,0,-0.430191393,0,0,0,0,0,0,0,0
-2.623079733,-1.619919539,0,-0.737470558,-1.929289727,0,0,-0.767853484,0,0,0,0,0,0,0
-1.373343716,0,-1.766567053,-0.56939288,-0.971425273,0,-1.292868959,0,0,0,0,0,0,0,0
-1.364525203,0,-0.540682311,-0.974291579,-0.231534258,0,-1.254484552,0,0,0,0,0,0,0,0
-2.633002694,-0.548482186,0,-1.374277006,-1.416193893,0,0,-0.721318123,0,0,0,0,0,0,0
-2.17212962,0,-0.139148626,-0.843854628,-0.29355634,0,-1.460229253,0,0,0,0,0,0,0,0
-2.811139659,-1.608383272,0,-2.721998861,-1.837684683,0,0,-1.504470831,0,0,0,0,0,0,0
-3.705147743,-1.686824673,0,-3.142459018,-2.63644752,0,0,-1.226365882,0,0,0,0,0,0,0
-3.572731759,-2.006011714,0,-2.205692793,-2.283741825,0,0,-1.66165189,0,0,0,0,0,0,0
-2.595253553,-1.025463867,0,-0.672241241,-1.059248253,0,0,0.575885392,0,0,0,0,0,0,0
-0.769119862,0,-0.20355722,0.507284603,0.237799791,0,-0.091404555,0,0,0,0,0,0,0,0
-1.113982086,0,0.512183111,0.532425785,0.157848194,0,-0.297846801,0,0,0,0,0,0,0,0
-4.033947955,-2.881671156,0,-2.80864727,-1.923039955,0,0,-2.350655032,0,0,0,0,0,0,0
-1.813305173,-1.21900059,0,-1.903232555,-1.801777441,0,0,-1.23785786,0,0,0,0,0,0,0
-0.648504839,0,-0.450457134,-0.417208364,0.249074017,0,-0.332033476,0,0,0,0,0,0,0,0
-2.167277938,-1.553935701,0,-1.950211955,-1.521090603,0,0,-1.097129799,0,0,0,0,0,0,0
-0.290724635,0,0.331484095,0.02127496,0.245569217,0,-0.65702994,0,0,0,0,0,0,0,0
-1.889894525,-0.981468183,0,-1.13705462,-1.420590463,0,0,-0.320945631,0,0,0,0,0,0,0
-3.387531334,-2.343000019,0,-2.136384539,-1.73510067,0,0,-2.042574289,0,0,0,0,0,0,0
-2.597569249,-0.873595369,0,-1.566209881,-0.744097706,0,0,-0.602075586,0,0,0,0,0,0,0
-2.762084459,-1.531553101,0,-2.396019051,-1.969957997,0,0,-1.745326962,0,0,0,0,0,0,0
-3.019265104,-0.401074383,0,-1.501956067,-1.228076069,0,0,-1.358250057,0,0,0,0,0,0,0
-1.2408944,-0.031197385,0,-1.466093345,-0.933402557,0,0,-1.979860198,0,0,0,0,0,0,0
-3.568573126,-1.769004543,0,-2.127386334,-3.321039791,0,0,-1.057063808,0,0,0,0,0,0,0
-2.143732531,-0.178238422,0,-1.662996926,-0.492486588,0,0,-0.957801443,0,0,0,0,0,0,0
-1.231859057,-0.347785467,0,-1.250435833,-0.632701639,0,0,-2.128859854,0,0,0,0,0,0,0
-2.482214423,-1.454955214,0,-2.532928371,-1.571041033,0,0,-0.676941372,0,0,0,0,0,0,0
-1.003958044,0.155849208,0,-0.298250935,-0.415528625,0,0,-1.279604512,0,0,0,0,0,0,0
-2.200743999,-0.689329273,0,-1.0948577,-0.268507887,0,0,-1.845398517,0,0,0,0,0,0,0
-0.822447993,0.322437218,0,-0.513732215,-0.252414504,0,0,-0.566337887,0,0,0,0,0,0,0
-3.674433921,-1.532411193,0,-2.658211693,-1.781870161,0,0,-1.926405661,0,0,0,0,0,0,0
-4.338518824,-3.217362864,0,-4.159646253,-3.071750135,0,0,-2.13825435,0,0,0,0,0,0,0
-3.616285711,-2.3133497,0,-2.576135625,-2.830191153,0,0,-2.554423122,0,0,0,0,0,0,0
-2.521966472,-0.781177905,0,-1.444996269,-1.315170593,0,0,-0.182836136,0,0,0,0,0,0,0
-3.036331222,-1.781771203,0,-0.926252249,-1.730829585,0,0,-2.419210841,0,0,0,0,0,0,0
-2.95746262,-1.066148976,0,-2.413492763,-2.591404824,0,0,-1.015462017,0,0,0,0,0,0,0
-3.011629466,-1.567007537,0,-2.249395296,-1.009846587,0,0,-2.111502861,0,0,0,0,0,0,0
-1.904682777,0.114924663,0,-0.852457234,-0.628476688,0,0,-2.092033623,0,0,0,0,0,0,0
-2.154980922,-0.220524842,0,-0.787810128,-0.822239928,0,0,-0.787000937,0,0,0,0,0,0,0
-2.316128812,-0.265173783,0,-1.495295702,-1.283938801,0,0,-1.008056127,0,0,0,0,0,0,0
-3.663883191,-1.624622439,0,-2.35125339,-1.454626279,0,0,-1.048317726,0,0,0,0,0,0,0
-1.524056096,-0.666724999,0,-1.008912374,-0.845674614,0,0,-1.457565937,0,0,0,0,0,0,0
-3.579297895,-1.337610168,0,-1.804671657,-1.66513639,0,0,-1.088800306,0,0,0,0,0,0,0
-2.921195303,-1.974678889,0,-2.677779197,-1.997101164,0,0,-1.759147784,0,0,0,0,0,0,0
-2.303555222,-1.565098974,0,-1.349491518,-1.456986955,0,0,-0.579306153,0,0,0,0,0,0,0
-1.396984159,0.032842137,0,0.059888653,0.8359764,0,0,-1.032742889,0,0,0,0,0,0,0
-2.095349734,-1.004549482,0,-0.736888347,-1.981161869,0,0,-0.54479977,0,0,0,0,0,0,0
-1.546398098,-0.342235086,0,-1.209273698,-1.426209583,0,0,-1.391165278,0,0,0,0,0,0,0
-2.710791299,-1.681132892,0,-2.869216361,-2.53238768,0,0,-0.196333559,0,0,0,0,0,0,0
-2.5928562,-1.642440079,0,-1.969855118,-1.819684812,0,0,-1.19021067,0,0,0,0,0,0,0
-3.335811666,-2.264992738,0,-1.214661688,-1.786957818,0,0,-1.439301027,0,0,0,0,0,0,0
-3.56017547,-2.400510426,0,-2.470614953,-1.920797843,0,0,-1.161037377,0,0,0,0,0,0,0
-2.827236271,-1.222565825,0,-2.100237401,-2.341370797,0,0,-1.353499178,0,0,0,0,0,0,0
-2.535508876,-1.023222678,0,-2.272609,-2.98414906,0,0,-2.284977293,0,0,0,0,0,0,0
-2.252768614,-0.449738367,0,-1.499486514,-0.733498882,0,0,0.098898636,0,0,0,0,0,0,0
-2.556472394,-0.86706095,0,-0.5966816,-1.452778612,0,0,-1.174929246,0,0,0,0,0,0,0
-2.538370337,-0.442541463,0,-1.102140874,-1.525372299,0,0,-1.613221806,0,0,0,0,0,0,0
-2.633667716,-0.912084038,0,-0.164423597,-0.908188484,0,0,-0.815738264,0,0,0,0,0,0,0
-2.130352058,-0.727972952,0,-1.952233316,-3.064204229,0,0,-1.433684675,0,0,0,0,0,0,0
-2.649107149,-2.047756982,0,-1.142860122,-0.94707898,0,0,-2.205486344,0,0,0,0,0,0,0
-1.703997361,-0.87048317,0,-1.31195044,-0.70691509,0,0,-0.569773024,0,0,0,0,0,0,0
-1.962795694,-0.662378254,0,-1.163948432,-1.116841471,0,0,-2.013514486,0,0,0,0,0,0,0
-0.944802729,0.056560085,0,-1.29818544,-1.214840688,0,0,-0.789102802,0,0,0,0,0,0,0
-1.655074105,1.110922555,0,-0.946168756,-0.164694865,0,0,-1.971311569,0,0,0,0,0,0,0
-3.355025552,-1.972123527,0,-2.743098705,-2.42962213,0,0,-0.91896354,0,0,0,0,0,0,0
-3.315023457,-1.558361796,0,-2.205792673,-2.670237903,0,0,-1.782571628,0,0,0,0,0,0,0
-0.651638721,0.889352971,0,-0.206050301,0.680372894,0,0,0.690049038,0,0,0,0,0,0,0
-1.686401625,0.067137687,0,-1.025694537,-1.214886822,0,0,-1.594367073,0,0,0,0,0,0,0
-1.531703036,-0.967026858,0,-1.479367018,-1.272766532,0,0,-2.483275505,0,0,0,0,0,0,0
-2.18446239,-0.433880728,0,0.017477671,-0.523983189,0,0,-0.37072698,0,0,0,0,0,0,0
-2.692005767,-0.983560821,0,-0.085333782,-1.529206957,0,0,-1.233017943,0,0,0,0,0,0,0
-1.982333672,0.038877847,0,-0.453374187,-0.311422652,0,0,-1.546065702,0,0,0,0,0,0,0
-2.145054731,-0.976942899,0,-1.548730633,-1.076390262,0,0,-1.825977028,0,0,0,0,0,0,0
-3.338315819,-1.925876504,0,-2.429868255,-2.529359214,0,0,-1.837589416,0,0,0,0,0,0,0
-2.395904639,-1.011649965,0,-1.365539689,-1.516678809,0,0,-0.582653174,0,0,0,0,0,0,0
-3.589414735,-2.062976818,0,-2.82334902,-2.638507864,0,0,-1.673383534,0,0,0,0,0,0,0
-2.710658433,-1.663190228,0,-2.094795896,-1.966724927,0,0,-2.287053323,0,0,0,0,0,0,0
-2.023274133,-0.576193031,0,-1.737983814,-1.350448337,0,0,-2.62937218,0,0,0,0,0,0,0
-2.767233474,-0.546783532,0,-0.746203723,-0.464519237,0,0,-1.125721343,0,0,0,0,0,0,0
-1.94666033,0.234314829,0,-0.61405843,-1.208511103,0,0,-0.890902537,0,0,0,0,0,0,0
-2.462836761,-0.973256332,0,-0.903768386,-0.604686309,0,0,-0.814606597,0,0,0,0,0,0,0
-2.221790097,-0.275424757,0,-1.023530853,-1.016033156,0,0,-1.080514179,0,0,0,0,0,0,0
-2.807684914,-1.471714772,0,-2.716013898,-2.131438052,0,0,-3.174547518,0,0,0,0,0,0,0
-3.025852346,-0.953794245,0,-1.627617919,-1.812296914,0,0,-1.746022893,0,0,0,0,0,0,0
-1.983460264,-0.025726815,0,-0.7736982,-0.759979334,0,0,-1.00312348,0,0,0,0,0,0,0
-2.203088529,0.435962369,0,-1.235902702,-0.776493459,0,0,-1.274932061,0,0,0,0,0,0,0
-2.405954468,-1.961349624,0,-2.642048648,-1.67332702,0,0,-0.850212815,0,0,0,0,0,0,0
-1.741019892,-0.52074043,0,-0.904666153,-1.831141959,0,0,-2.422512651,0,0,0,0,0,0,0
-1.781586667,0.615451752,0,-0.557357905,0.252899448,0,0,-1.423388951,0,0,0,0,0,0,0
-2.270903426,-0.294185607,0,-1.040979191,-0.889012889,0,0,-1.329913634,0,0,0,0,0,0,0
-2.274036155,0.681729233,0,-0.967293513,0.0563105,0,0,-0.844793454,0,0,0,0,0,0,0
-2.570688354,0.416736027,0,-0.772224219,-0.336577213,0,0,-1.264250196,0,0,0,0,0,0,0
1.17359651,0.941787947,0,0.606043185,0.376517333,0,0,-1.981858723,0,0,0,0,0,0,0
-2.468663485,-1.302169572,0,-0.987120059,-1.514813612,0,0,-1.726698747,0,0,0,0,0,0,0
-2.126550386,-0.187808458,0,-2.270178199,-0.815789012,0,0,-1.072975423,0,0,0,0,0,0,0
-1.778166524,-0.863128027,0,-1.153089874,-1.24308069,0,0,-1.067140396,0,0,0,0,0,0,0
-1.532191134,0.428206322,0,-0.794016073,-0.838825099,0,0,-1.733244469,0,0,0,0,0,0,0
-1.638351685,-0.06158354,0,-0.860320312,0.19354022,0,0,-2.221504759,0,0,0,0,0,0,0
-2.382934066,-1.535789816,0,-2.196776015,-1.121311855,0,0,-1.538365247,0,0,0,0,0,0,0
-3.429136816,-1.344110448,0,-2.035622588,-2.44324573,0,0,-2.127317825,0,0,0,0,0,0,0
-3.361492385,-1.047694455,0,-2.338518562,-1.67787191,0,0,-2.656537029,0,0,0,0,0,0,0
-1.368513948,0.261298141,0,-1.13185578,0.624103721,0,0,-0.636383593,0,0,0,0,0,0,0
-3.447763186,-2.280172207,0,-2.103572888,-2.81102317,0,0,-2.0420682,0,0,0,0,0,0,0
-1.410784682,0.271669986,0,-0.563165252,-0.515808245,0,0,-0.982857277,0,0,0,0,0,0,0
-2.533344961,-1.153313162,0,-1.672853916,-1.090458823,0,0,-2.76058718,0,0,0,0,0,0,0
-2.876080638,-2.187329618,0,-2.816459139,-3.061368141,0,0,-0.685071566,0,0,0,0,0,0,0
-0.644659109,0.429501765,0,-0.745433285,-0.024254218,0,0,-3.488279906,0,0,0,0,0,0,0
-3.986911464,-3.064182315,0,-3.516556931,-2.779498197,0,0,-2.273752661,0,0,0,0,0,0,0
-2.721831395,-1.12552435,0,-2.378229552,-1.421888673,0,0,-1.561619087,0,0,0,0,0,0,0
-3.018515427,-1.203151256,0,-2.500383144,-2.157393499,0,0,-1.898449382,0,0,0,0,0,0,0
-1.602234303,0.644416058,0,-0.136990017,0.104726744,0,0,-2.407179787,0,0,0,0,0,0,0
-3.443743762,-1.183471416,0,-1.916805176,-1.420139734,0,0,-2.227429978,0,0,0,0,0,0,0
-1.778267557,-0.521386306,0,-1.442366631,-1.082233132,0,0,-0.795691198,0,0,0,0,0,0,0
-3.551498473,-2.067912694,0,-2.453397977,-2.599366398,0,0,-2.981890801,0,0,0,0,0,0,0
-3.064688866,-2.104786212,0,-1.83911253,-1.239600341,0,0,-1.379062024,0,0,0,0,0,0,0
-3.239246525,-1.289574991,0,-2.034852381,-2.364573889,0,0,-2.081503769,0,0,0,0,0,0,0
-1.952831213,0.301758578,0,-1.087993884,-0.121310456,0,0,-1.619221301,0,0,0,0,0,0,0
-0.878506794,-0.694207942,0,-2.164690282,-1.259975882,0,0,-2.227921536,0,0,0,0,0,0,0
-0.979575305,0.126694829,0,0.337036783,0.118168344,0,0,-1.390800819,0,0,0,0,0,0,0
-1.409763275,-0.453384336,0,-0.418972067,-0.681019617,0,0,-1.498767747,0,0,0,0,0,0,0
-1.900965069,-0.838354533,0,-1.721672217,-0.620429074,0,0,-0.917782971,0,0,0,0,0,0,0
-3.525084569,-3.192553155,0,-2.095659755,-2.373398631,0,0,-1.102100737,0,0,0,0,0,0,0
-3.117147371,-1.711725728,0,-1.703741087,-0.879670293,0,0,-0.575181774,0,0,0,0,0,0,0
-1.110195869,-0.131283703,0,-0.011683627,-0.626159838,0,0,-2.010939748,0,0,0,0,0,0,0
-3.33336518,-1.126935589,0,-1.775851058,-1.281048506,0,0,-0.078980209,0,0,0,0,0,0,0
-2.601514167,-1.502958559,0,-1.559303622,-2.359591418,0,0,-2.842634876,0,0,0,0,0,0,0
-4.141780402,-3.150133408,0,-3.660318072,-3.571073934,0,0,-3.264014944,0,0,0,0,0,0,0
-1.850189302,0.275033616,0,-1.250789219,-0.614284025,0,0,-1.252162167,0,0,0,0,0,0,0
-2.833249376,0.035271091,0,-0.524805297,-0.568486809,0,0,-0.377445012,0,0,0,0,0,0,0
-1.39473974,0.480510278,0,-1.249300936,-0.557784183,0,0,-0.867236259,0,0,0,0,0,0,0
-1.671517414,-0.097889611,0,-0.378891313,-0.42731217,0,0,-1.189148666,0,0,0,0,0,0,0
-2.094950675,-0.743184714,0,-2.51557899,-1.759004077,0,0,-1.392609272,0,0,0,0,0,0,0
-2.012092406,-0.359152883,0,-0.278391634,-0.405581675,0,0,-1.779276507,0,0,0,0,0,0,0
-3.197803434,-2.66031079,0,-2.206689749,-2.705139885,0,0,-2.652101246,0,0,0,0,0,0,0
-3.406150784,-3.016446086,0,-3.564604333,-3.205019022,0,0,-0.851601909,0,0,0,0,0,0,0
-2.282097378,-0.277886928,0,-0.03114064,-0.41464885,0,0,-0.068027537,0,0,0,0,0,0,0
-1.826946534,0.266456845,0,0.115532709,-0.749522603,0,0,-2.904370927,0,0,0,0,0,0,0
-2.819016346,-0.552860302,0,-1.698658274,-2.238796703,0,0,-2.785279709,0,0,0,0,0,0,0
-3.206135695,-2.475334922,0,-2.724996648,-1.947543334,0,0,-0.909972485,0,0,0,0,0,0,0
-2.448884919,-0.516500255,0,-1.597611676,-0.867332218,0,0,-1.738784239,0,0,0,0,0,0,0
-2.973831192,-1.761351374,0,-2.528359029,-1.992236103,0,0,-2.301820123,0,0,0,0,0,0,0
-2.435616782,-1.691835056,0,-0.968094399,-1.295943328,0,0,-0.248430372,0,0,0,0,0,0,0
-3.229155174,-1.524015498,0,-2.144994296,-1.278784711,0,0,-0.681379462,0,0,0,0,0,0,0
-0.540654169,-0.127704166,0,-1.071867285,0.510004663,0,0,-0.789566449,0,0,0,0,0,0,0
-1.909358688,0.207352277,0,-0.745170783,-0.068396147,0,0,-0.928436694,0,0,0,0,0,0,0
-1.889328461,-0.775869266,0,-1.371705036,-1.41860301,0,0,-1.485298927,0,0,0,0,0,0,0
-2.158059213,-0.260348629,0,-1.083660518,-0.415384687,0,0,-1.277724552,0,0,0,0,0,0,0
-1.392294177,0.160337584,0,-0.55564495,0.551172334,0,0,-0.408150877,0,0,0,0,0,0,0
-1.57714779,0.404031647,0,-0.083605142,-0.425641658,0,0,-0.486342001,0,0,0,0,0,0,0
-2.731604421,-1.444750836,0,-2.612146899,-2.478626583,0,0,-2.677510235,0,0,0,0,0,0,0
-1.817885817,-0.088694644,0,-0.471705991,-1.549746042,0,0,-0.238151718,0,0,0,0,0,0,0
-2.90898225,-0.919783802,0,-2.073105075,-1.651379925,0,0,-2.177862922,0,0,0,0,0,0,0
-3.49516898,-2.939420999,0,-2.991516429,-2.589294886,0,0,-2.436201069,0,0,0,0,0,0,0
-3.240640002,-1.679336434,0,-3.427835838,-2.204904132,0,0,-1.361802374,0,0,0,0,0,0,0
-2.677440112,-0.260251286,0,-0.842105688,-0.882740049,0,0,-1.740152112,0,0,0,0,0,0,0
-1.116785188,0.417744977,0,0.366906699,0.106804157,0,0,-1.26727428,0,0,0,0,0,0,0
-2.509499221,-1.478943508,0,-1.249713374,-1.18810004,0,0,-1.959741855,0,0,0,0,0,0,0
-2.577980985,0.476385899,0,-1.65476939,-1.703299584,0,0,-1.777000948,0,0,0,0,0,0,0
-2.011291058,-0.487589926,0,-1.01115587,-0.853803885,0,0,-1.128131382,0,0,0,0,0,0,0
-2.203666588,-0.237176907,0,-2.32540359,-2.394459953,0,0,-1.659982531,0,0,0,0,0,0,0
-3.246920223,-2.910374574,0,-2.155292326,-2.70158849,0,0,-2.624499968,0,0,0,0,0,0,0
-2.616168399,-2.179551888,0,-1.512502298,-2.931610975,0,0,-2.645831405,0,0,0,0,0,0,0
-1.002154666,0.771667457,0,0.865551521,-0.09651897,0,0,-1.383077989,0,0,0,0,0,0,0
-2.37876955,-2.367518161,0,-1.815603799,-2.559037444,0,0,-1.6932343,0,0,0,0,0,0,0
-3.161301295,-2.588990863,0,-2.079376069,-1.532307161,0,0,-0.202088313,0,0,0,0,0,0,0
-3.105729668,-2.387772369,0,-1.80402209,-0.80427166,0,0,-1.924518549,0,0,0,0,0,0,0
-3.902306446,-2.38187483,0,-2.778204138,-2.576166074,0,0,-2.560517653,0,0,0,0,0,0,0
-1.841689344,0.09999155,0,-0.177938089,-0.519658588,0,0,-1.065481417,0,0,0,0,0,0,0
-2.946106507,-0.645032333,0,-1.043299731,-1.947181183,0,0,-1.893317437,0,0,0,0,0,0,0
-3.187212453,-1.272476349,0,-2.430845835,-1.235806743,0,0,-0.350895821,0,0,0,0,0,0,0
-2.357399592,-0.53435365,0,-0.100449586,-0.747169769,0,0,-0.963097165,0,0,0,0,0,0,0
-0.377183433,-0.498665775,0,0.106883969,0.91074023,0,0,-0.865016752,0,0,0,0,0,0,0
-2.744612362,-1.091882057,0,-1.258587248,-0.840292161,0,0,-0.703142713,0,0,0,0,0,0,0
-2.695025007,-0.138173815,0,-1.489680734,-0.198027138,0,0,-2.104627973,0,0,0,0,0,0,0
-3.283248668,-1.149599837,0,-1.962756711,-2.762665978,0,0,-1.832206963,0,0,0,0,0,0,0
-2.564901075,-0.769402664,0,-1.803505851,-1.565827891,0,0,-0.941595955,0,0,0,0,0,0,0
-3.817108606,-3.931339376,0,-2.300812095,-3.202565616,0,0,-2.423819627,0,0,0,0,0,0,0
-1.477263308,-0.797610372,0,-1.94415041,-1.158261495,0,0,-2.426155161,0,0,0,0,0,0,0
-2.999844768,-1.94066291,0,-2.136799284,-1.933610868,0,0,-2.219214206,0,0,0,0,0,0,0
